allegation_id,race,primary_cause,judge,settlement_num
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86815,Black,Excessive force-serious,Holderman,80000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86816,Black,Excessive force-minor,Tharp,45000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86817,Black,False arrest,Shadur,8000
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86819,Black,False arrest,Zagel,42500
86820,Black,False arrest,Nordberg,85000
86820,Black,False arrest,Nordberg,85000
86821,Black,False arrest,Conlon,12961
86821,Black,False arrest,Conlon,12961
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86823,Black,Excessive force-serious,Dow Jr.,100000
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86825,White,False arrest,Pallmeyer,87250
86826,Hispanic,Illegal search/seizure,Gottschall,50000
86826,Hispanic,Illegal search/seizure,Gottschall,50000
86826,Hispanic,Illegal search/seizure,Gottschall,50000
86826,Hispanic,Illegal search/seizure,Gottschall,50000
86828,Black,False arrest,Pallmeyer,17000
86828,Black,False arrest,Pallmeyer,17000
86828,Black,False arrest,Pallmeyer,17000
86828,Black,False arrest,Pallmeyer,17000
86831,White,Excessive force-serious,Guzman,125000
86831,White,Excessive force-serious,Guzman,125000
86831,White,Excessive force-serious,Guzman,125000
86831,White,Excessive force-serious,Guzman,125000
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86833,Black,False arrest,Norgle,69500
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86837,Black,Extended detention,Zagel,10000
86838,"",Excessive force-minor,Bucklo,30000
86838,"",Excessive force-minor,Bucklo,30000
86838,"",Excessive force-minor,Bucklo,30000
86839,Hispanic,Other police misconduct,Norgle,23000
86839,Hispanic,Other police misconduct,Norgle,23000
86839,Hispanic,Other police misconduct,Norgle,23000
86842,Hispanic,False arrest,Gettleman,5000
86842,"",False arrest,Gettleman,5000
86842,"",False arrest,Gettleman,5000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86845,Black,False arrest,Feinerman,40000
86848,Hispanic,Excessive force-minor,Lee,40000
86848,Hispanic,Excessive force-minor,Lee,40000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86849,White,Excessive force-serious,Bucklo,100000
86851,Black,False arrest,Bucklo,29000
86851,Black,False arrest,Bucklo,29000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86853,Hispanic,False arrest,Cox,80000
86856,Black,False arrest,Tharp,50000
86856,Black,False arrest,Tharp,50000
86856,Black,False arrest,Tharp,50000
86856,Black,False arrest,Tharp,50000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86860,Black,Excessive force-serious,Kocoras,400000
86861,Black,Excessive force-serious,Coleman,2642
86861,Black,Excessive force-serious,Coleman,2642
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86862,Hispanic,Illegal search/seizure,Norgle Sr.,15000
86863,Black,Failure to provide medical care,Dow,20000
86863,Black,Failure to provide medical care,Dow,20000
86863,Black,Failure to provide medical care,Dow,20000
86863,Black,Failure to provide medical care,Dow,20000
86875,Black,False arrest,Shadur,18000
86875,Black,False arrest,Shadur,18000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86876,Black,False arrest,Guzman,95000
86878,Black,Other police misconduct,Darrah,80000
86879,White,False arrest,Grady,30000
86882,Black,Monell (policies and practices),Der-Yeghiayan,92501
86882,Black,Monell (policies and practices),Der-Yeghiayan,92501
86882,Black,Monell (policies and practices),Der-Yeghiayan,92501
86889,Black,Excessive force-minor,Leinenweber,8273
86889,Black,Excessive force-minor,Leinenweber,8273
